win_title,win_class,task_type,remain_interval,idle_interval,day,time
"MindMapper 2008 Professional Edition - [我的背单词015.twd]","Afx:00400000:8:00010011:00000000:002805F5","Ohters",8.900000,0.000000,2009-06-15,22:30:11
"Set Up Presentation","#32770","对话框",4.800000,0.000000,2009-06-15,22:30:16
"MindMapper 2008 Professional Edition - [我的背单词015.twd]","Afx:00400000:8:00010011:00000000:002805F5","Ohters",600.100000,0.000000,2009-06-15,22:41:19
"MindMapper 2008 Professional Edition - [我的背单词015.twd]","Afx:00400000:8:00010011:00000000:002805F5","Ohters",600.100000,0.000000,2009-06-15,22:52:21
"MindMapper 2008 Professional Edition - [我的背单词015.twd]","Afx:00400000:8:00010011:00000000:002805F5","Ohters",600.100000,0.000000,2009-06-15,23:03:24
"MindMapper 2008 Professional Edition - [我的背单词015.twd]","Afx:00400000:8:00010011:00000000:002805F5","Ohters",581.000000,0.000000,2009-06-15,23:14:08
"","Shell_TrayWnd","Ohters",0.100000,0.000000,2009-06-15,23:14:09
"MindMapper 2008 Professional Edition - [我的背单词015.twd]","Afx:00400000:8:00010011:00000000:002805F5","Ohters",4.500000,0.000000,2009-06-15,23:14:14
"MindMapper 2008","#32770","对话框",1.000000,0.000000,2009-06-15,23:14:15
"MindMapper 2008 Professional Edition - [我的背单词015.twd]","Afx:00400000:8:00010011:00000000:002805F5","Ohters",2.600000,0.000000,2009-06-15,23:14:18
"我的背单词","CabinetWClass","资源管理器",600.100000,0.000000,2009-06-15,23:25:16
"我的背单词","CabinetWClass","资源管理器",118.300000,0.000000,2009-06-15,23:27:25
"","#32770","对话框",0.000000,0.000000,2009-06-15,23:27:25
"","#32770","对话框",1.000000,0.000000,2009-06-15,23:27:28
"我的背单词","CabinetWClass","资源管理器",33.000000,0.000000,2009-06-15,23:28:40
"皮肤下载-搜狗拼音输入法 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",3.400000,0.000000,2009-06-15,23:28:44
"「开始」菜单","DV2ControlHost","Ohters",1.900000,0.000000,2009-06-15,23:28:46
"皮肤下载-搜狗拼音输入法 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.900000,0.000000,2009-06-15,23:28:47
"","Shell_TrayWnd","Ohters",3.400000,0.000000,2009-06-15,23:28:51
"「开始」菜单","DV2ControlHost","Ohters",71.700000,0.000000,2009-06-15,23:30:13
"皮肤下载-搜狗拼音输入法 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",73.400000,0.000000,2009-06-15,23:31:35
"正在打开 花渡.ssf","MozillaDialogClass","Ohters",1.700000,0.000000,2009-06-15,23:31:37
"下载排行-皮肤下载-搜狗拼音输入法 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",6.300000,0.000000,2009-06-15,23:31:44
"","#32770","对话框",0.000000,0.000000,2009-06-15,23:31:44
"","#32770","对话框",2.300000,0.000000,2009-06-15,23:31:51
"确认皮肤安装","#32770","对话框",3.000000,0.000000,2009-06-15,23:31:54
"下载排行-皮肤下载-搜狗拼音输入法 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.900000,0.000000,2009-06-15,23:31:57
"","#32770","对话框",1.400000,0.000000,2009-06-15,23:32:01
"下载排行-皮肤下载-搜狗拼音输入法 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",20.200000,0.000000,2009-06-15,23:32:25
"我的背单词","CabinetWClass","资源管理器",1.600000,0.000000,2009-06-15,23:32:27
"下载排行-皮肤下载-搜狗拼音输入法 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",21.000000,0.000000,2009-06-15,23:32:50
"我的背单词","CabinetWClass","资源管理器",1.300000,0.000000,2009-06-15,23:32:52
"","Shell_TrayWnd","Ohters",0.500000,0.000000,2009-06-15,23:32:52
"「开始」菜单","DV2ControlHost","Ohters",3.000000,0.000000,2009-06-15,23:32:56
"我的背单词","CabinetWClass","资源管理器",173.600000,0.000000,2009-06-15,23:36:12
"下载","MozillaUIWindowClass","Beyond Compare",1.300000,0.000000,2009-06-15,23:36:14
"我的背单词","CabinetWClass","资源管理器",1.400000,0.000000,2009-06-15,23:36:15
"","Shell_TrayWnd","Ohters",0.000000,0.000000,2009-06-15,23:36:16
"「开始」菜单","DV2ControlHost","Ohters",3.500000,0.000000,2009-06-15,23:36:20
"运行","#32770","对话框",0.800000,0.000000,2009-06-15,23:36:21
"Program Manager","Progman","Ohters",0.000000,0.000000,2009-06-15,23:36:21
"Tools","CabinetWClass","资源管理器",21.000000,0.000000,2009-06-15,23:36:44
"我的背单词","CabinetWClass","资源管理器",59.900000,0.000000,2009-06-15,23:37:51
"Microsoft Word","OpusApp","Word",197.000000,0.000000,2009-06-15,23:41:28
"我的背单词","CabinetWClass","资源管理器",2.400000,0.000000,2009-06-15,23:41:31
"English","CabinetWClass","资源管理器",1.400000,0.000000,2009-06-15,23:41:33
"下载排行-皮肤下载-搜狗拼音输入法 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",12.300000,0.000000,2009-06-15,23:41:47
"","Shell_TrayWnd","Ohters",16.500000,0.000000,2009-06-15,23:42:05
"iGoogle - 谷歌个性化首页 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",25.800000,0.000000,2009-06-15,23:42:34
"English","CabinetWClass","资源管理器",10.800000,0.000000,2009-06-15,23:42:47
"","Shell_TrayWnd","Ohters",0.000000,0.000000,2009-06-15,23:42:47
"「开始」菜单","DV2ControlHost","Ohters",4.100000,0.000000,2009-06-15,23:42:52
"voa2008","CabinetWClass","资源管理器",1.700000,0.000000,2009-06-15,23:42:54
"运行","#32770","对话框",7.200000,0.000000,2009-06-15,23:43:02
"Program Manager","Progman","Ohters",0.000000,0.000000,2009-06-15,23:43:02
"Program Files","CabinetWClass","资源管理器",15.200000,0.000000,2009-06-15,23:43:21
"古时候的一两等于多少文？一贯等于多少文？ - 已回答 - 天涯问答 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",48.900000,0.000000,2009-06-15,23:44:15
"Program Files","CabinetWClass","资源管理器",3.900000,0.000000,2009-06-15,23:44:20
"iGoogle - 谷歌个性化首页 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",13.100000,0.000000,2009-06-15,23:44:36
"voa2008","CabinetWClass","资源管理器",2.300000,0.000000,2009-06-15,23:44:39
"请问清朝一两银子的购买力到底是多少呢?_百度知道 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",19.900000,0.000000,2009-06-15,23:45:01
"","Shell_TrayWnd","Ohters",0.300000,0.000000,2009-06-15,23:45:02
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",6.500000,0.000000,2009-06-15,23:45:10
"QUICKSEARCH","TQUICKSEARCH","Ohters",3.300000,0.000000,2009-06-15,23:45:14
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",6.000000,0.000000,2009-06-15,23:45:21
"极具性价比 全能诺基亚N85新低2K3边缘_上海手机行情_|><|太平洋电脑网 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",25.200000,0.000000,2009-06-15,23:45:50
"正在打开 sa.aspx","MozillaDialogClass","Ohters",2.500000,0.000000,2009-06-15,23:45:52
"极具性价比 全能诺基亚N85新低2K3边缘_上海手机行情_|><|太平洋电脑网 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",25.800000,0.000000,2009-06-15,23:46:21
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",73.600000,0.000000,2009-06-15,23:47:42
"","Shell_TrayWnd","Ohters",7.700000,0.000000,2009-06-15,23:47:50
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",19.900000,0.000000,2009-06-15,23:48:12
"voa2008","CabinetWClass","资源管理器",0.500000,0.000000,2009-06-15,23:48:13
"","Shell_TrayWnd","Ohters",0.300000,0.000000,2009-06-15,23:48:14
"我的背单词","CabinetWClass","资源管理器",8.300000,0.000000,2009-06-15,23:48:23
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",0.900000,0.000000,2009-06-15,23:48:24
"voa2008","CabinetWClass","资源管理器",2.100000,0.000000,2009-06-15,23:48:27
"请问清朝一两银子的购买力到底是多少呢?_百度知道 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",12.700000,0.000000,2009-06-15,23:48:41
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",0.400000,0.000000,2009-06-15,23:48:42
"verifying installer: 72%","#32770","对话框",0.900000,0.000000,2009-06-15,23:48:43
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",5.100000,0.000000,2009-06-15,23:48:49
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",14.600000,0.000000,2009-06-15,23:49:07
"VOA词汇学习宝典 1.0 安装","#32770","对话框",2.700000,0.000000,2009-06-15,23:49:11
"第三代苹果手机发布!iphone 3G价格回落_江西手机行情_|><|太平洋电脑网 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",48.500000,0.000000,2009-06-15,23:50:05
"VOA词汇学习宝典 1.0 安装","#32770","对话框",5.100000,0.000000,2009-06-15,23:50:11
"voa2008","CabinetWClass","资源管理器",0.400000,0.000000,2009-06-15,23:50:11
"★100%好评★ VOA词汇学习宝典 -网络服务/电脑软件-电脑软件-教育学习软件- 拍拍网 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.100000,0.000000,2009-06-15,23:50:13
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",5.600000,0.000000,2009-06-15,23:50:20
"VOA词汇学习宝典 1.0 安装 ","#32770","对话框",2.000000,0.000000,2009-06-15,23:50:22
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",1.400000,0.000000,2009-06-15,23:50:24
"","Shell_TrayWnd","Ohters",0.800000,0.000000,2009-06-15,23:50:25
"★100%好评★ VOA词汇学习宝典 -网络服务/电脑软件-电脑软件-教育学习软件- 拍拍网 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.300000,0.000000,2009-06-15,23:50:26
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",3.800000,0.000000,2009-06-15,23:50:31
"","Shell_TrayWnd","Ohters",0.000000,0.000000,2009-06-15,23:50:31
"「开始」菜单","DV2ControlHost","Ohters",0.800000,0.000000,2009-06-15,23:50:32
"","Shell_TrayWnd","Ohters",1.800000,0.000000,2009-06-15,23:50:34
"「开始」菜单","DV2ControlHost","Ohters",5.000000,0.000000,2009-06-15,23:50:40
"","Shell_TrayWnd","Ohters",1.300000,0.000000,2009-06-15,23:50:42
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",1.400000,0.000000,2009-06-15,23:50:43
"★100%好评★ VOA词汇学习宝典 -网络服务/电脑软件-电脑软件-教育学习软件- 拍拍网 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",21.900000,0.000000,2009-06-15,23:51:08
"[2] Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",2.200000,0.000000,2009-06-15,23:51:11
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",1.300000,0.000000,2009-06-15,23:51:13
"voa2008","CabinetWClass","资源管理器",0.200000,0.000000,2009-06-15,23:51:13
"voa词汇学习宝典 - Google 搜索 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",8.900000,0.000000,2009-06-15,23:51:23
"","Shell_TrayWnd","Ohters",0.900000,0.000000,2009-06-15,23:51:24
"voa2008","CabinetWClass","资源管理器",4.400000,0.000000,2009-06-15,23:51:29
"MPLReader","SunAwtFrame","Ohters",0.400000,0.000000,2009-06-15,23:51:30
"","Shell_TrayWnd","Ohters",0.100000,0.000000,2009-06-15,23:51:30
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",5.400000,0.000000,2009-06-15,23:51:36
"更新提示","SunAwtDialog","Ohters",1.100000,0.000000,2009-06-15,23:51:38
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",5.900000,0.000000,2009-06-15,23:51:44
"更新提示","SunAwtDialog","Ohters",0.400000,0.000000,2009-06-15,23:51:45
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",11.100000,0.000000,2009-06-15,23:51:57
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",3.000000,0.000000,2009-06-15,23:52:01
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",0.400000,0.000000,2009-06-15,23:52:02
"","Shell_TrayWnd","Ohters",2.900000,0.000000,2009-06-15,23:52:05
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",1.000000,0.000000,2009-06-15,23:52:09
"Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",1.800000,0.000000,2009-06-15,23:52:11
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",1.300000,0.000000,2009-06-15,23:52:12
"","Shell_TrayWnd","Ohters",0.600000,0.000000,2009-06-15,23:52:13
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",27.300000,0.000000,2009-06-15,23:52:43
"趣学吧,教育 提高 大型学习社区 翠芳网 思维导图 Sharemind Mindmap - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",5.500000,0.000000,2009-06-15,23:52:50
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",0.500000,0.000000,2009-06-15,23:52:50
"","Shell_TrayWnd","Ohters",0.500000,0.000000,2009-06-15,23:52:51
"趣学吧,教育 提高 大型学习社区 翠芳网 思维导图 Sharemind Mindmap - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.400000,0.000000,2009-06-15,23:52:51
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",0.400000,0.000000,2009-06-15,23:52:52
"趣学吧,教育 提高 大型学习社区 翠芳网 思维导图 Sharemind Mindmap - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",3.100000,0.000000,2009-06-15,23:52:56
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",0.300000,0.000000,2009-06-15,23:52:56
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",11.000000,0.000000,2009-06-15,23:53:09
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",0.900000,0.000000,2009-06-15,23:53:10
"趣学吧,教育 提高 大型学习社区 翠芳网 思维导图 Sharemind Mindmap - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",15.400000,0.000000,2009-06-15,23:53:27
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",80.400000,0.000000,2009-06-15,23:54:57
"Sharemind 2008 Basic_产品_趣学吧 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",6.300000,0.000000,2009-06-15,23:55:04
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",1.300000,0.000000,2009-06-15,23:55:06
"","Shell_TrayWnd","Ohters",7.100000,0.000000,2009-06-15,23:55:14
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",15.300000,0.000000,2009-06-15,23:55:31
"","#32770","对话框",0.100000,0.000000,2009-06-15,23:55:31
"","#32770","对话框",1.200000,0.000000,2009-06-15,23:55:34
"Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",12.900000,0.000000,2009-06-15,23:55:49
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",2.700000,0.000000,2009-06-15,23:55:52
"","Shell_TrayWnd","Ohters",1.200000,0.000000,2009-06-15,23:55:53
"VOA","CabinetWClass","资源管理器",0.300000,0.000000,2009-06-15,23:55:54
"","Shell_TrayWnd","Ohters",0.800000,0.000000,2009-06-15,23:55:55
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",14.700000,0.000000,2009-06-15,23:56:11
"","TToolTip","Ohters",0.000000,0.000000,2009-06-15,23:56:11
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",5.200000,0.000000,2009-06-15,23:56:17
"","Shell_TrayWnd","Ohters",0.500000,0.000000,2009-06-15,23:56:18
"Sharemind 2008 Basic_产品_趣学吧 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",10.800000,0.000000,2009-06-15,23:56:30
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",22.700000,0.000000,2009-06-15,23:56:55
"","#32770","对话框",0.200000,0.000000,2009-06-15,23:56:57
"","#32770","对话框",0.700000,0.000000,2009-06-15,23:56:59
"Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",33.700000,0.000000,2009-06-15,23:57:37
"","Shell_TrayWnd","Ohters",0.400000,0.000000,2009-06-15,23:57:38
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",16.800000,0.000000,2009-06-15,23:57:57
"随便_趣学吧 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",9.200000,0.000000,2009-06-15,23:58:07
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",5.000000,0.000000,2009-06-15,23:58:13
"MPL Reader 帮助","SunAwtDialog","Ohters",5.200000,0.000000,2009-06-15,23:58:18
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",0.800000,0.000000,2009-06-15,23:58:19
"Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",6.000000,0.000000,2009-06-15,23:58:26
"","Shell_TrayWnd","Ohters",0.500000,0.000000,2009-06-15,23:58:27
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",28.300000,0.000000,2009-06-15,23:58:58
"Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",11.000000,0.000000,2009-06-15,23:59:11
"","Shell_TrayWnd","Ohters",0.500000,0.000000,2009-06-15,23:59:12
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",5.800000,0.000000,2009-06-15,23:59:18
"VOA词汇地图系列-词汇联想网络_产品_趣学吧 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",32.900000,0.000000,2009-06-15,23:59:55
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",14.900000,0.000000,2009-06-16,00:00:12
"qxbmm.swf (application/x-shockwave-flash 对象) - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",89.700000,0.000000,2009-06-16,00:01:52
"《趣学吧-VOA词汇学习宝典》","SunAwtFrame","Ohters",0.400000,0.000000,2009-06-16,00:01:52
"商务合作_公告_趣学吧 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.900000,0.000000,2009-06-16,00:01:53
"[2] Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",1.400000,0.000000,2009-06-16,00:01:55
"商务合作_公告_趣学吧 - Mozilla Firefox","MozillaUIWindowClass","Beyond Compare",0.500000,0.000000,2009-06-16,00:01:56
"[2] Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",0.400000,0.000000,2009-06-16,00:01:57
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",0.400000,0.000000,2009-06-16,00:01:58
"Total Commander 7.02a - University of Amsterdam","TTOTAL_CMD","Total Commander",0.600000,0.000000,2009-06-16,00:01:59
"VOA","CabinetWClass","资源管理器",0.300000,0.000000,2009-06-16,00:02:00
"VOA","CabinetWClass","资源管理器",2.700000,0.000000,2009-06-16,00:02:03
"","WebThunderMessageWindow","Ohters",0.000000,0.000000,2009-06-16,00:02:03
"","Shell_TrayWnd","Ohters",0.700000,0.000000,2009-06-16,00:02:04
"","Shell_TrayWnd","Ohters",0.100000,0.000000,2009-06-16,00:02:05
"「开始」菜单","DV2ControlHost","Ohters",1.000000,0.000000,2009-06-16,00:02:06
"","Shell_TrayWnd","Ohters",4.300000,0.000000,2009-06-16,00:02:11
"","DimmedWindowClass","Ohters",1.500000,0.000000,2009-06-16,00:02:12
"","#32770","对话框",1.200000,0.000000,2009-06-16,00:02:14
"","WebThunderMessageWindow","Ohters",4.000000,0.000000,2009-06-16,00:02:18
"","WebThunderMessageWindow","Ohters",0.100000,0.000000,2009-06-16,00:02:19
"Program Manager","Progman","Ohters",1.000000,0.000000,2009-06-16,00:02:22
